SNO,TYPE1,TYPE2,ZIPCODE,SIDO,SIGUNGU,DONG,BUNJITYPE,STARTBUNJI,ENDBUNJI,DRIVER
31728,청,서울지방고용노동청,2554,서울특별시,동대문구,전농동,0,591,620,D-054
31729,청,서울지방고용노동청,2555,서울특별시,동대문구,전농동,0,127,591,D-054
31730,청,서울지방고용노동청,2556,서울특별시,동대문구,전농동,0,103,126,D-054
31731,청,서울지방고용노동청,2557,서울특별시,동대문구,전농동,0,124,608,D-054
31732,청,서울지방고용노동청,2558,서울특별시,동대문구,전농동,0,493,687,D-054
31733,청,서울지방고용노동청,2559,서울특별시,동대문구,전농동,0,620,625,D-054
31772,청,서울지방고용노동청,2594,서울특별시,동대문구,전농동,0,646,648,D-054
31620,청,서울지방고용노동청,2465,서울특별시,동대문구,제기동,0,122,1213,D-055
31621,청,서울지방고용노동청,2466,서울특별시,동대문구,제기동,0,122,1144,D-055
31622,청,서울지방고용노동청,2467,서울특별시,동대문구,제기동,0,122,1212,D-055
31623,청,서울지방고용노동청,2468,서울특별시,동대문구,제기동,0,120,1142,D-055
31628,청,서울지방고용노동청,2471,서울특별시,동대문구,제기동,0,120,668,D-055
31630,청,서울지방고용노동청,2472,서울특별시,동대문구,제기동,0,122,677,D-055
31631,청,서울지방고용노동청,2473,서울특별시,동대문구,제기동,0,122,139,D-055
31632,청,서울지방고용노동청,2474,서울특별시,동대문구,제기동,0,67,160,D-055
31633,청,서울지방고용노동청,2475,서울특별시,동대문구,제기동,0,55,140,D-055
31634,청,서울지방고용노동청,2476,서울특별시,동대문구,제기동,0,52,252,D-055
31635,청,서울지방고용노동청,2477,서울특별시,동대문구,제기동,0,147,1154,D-055
31636,청,서울지방고용노동청,2478,서울특별시,동대문구,제기동,0,705,1210,D-055
31637,청,서울지방고용노동청,2479,서울특별시,동대문구,제기동,0,678,798,D-055
31638,청,서울지방고용노동청,2480,서울특별시,동대문구,제기동,0,285,389,D-055
31639,청,서울지방고용노동청,2481,서울특별시,동대문구,제기동,0,288,425,D-055
31640,청,서울지방고용노동청,2482,서울특별시,동대문구,제기동,0,345,855,D-055
31742,청,서울지방고용노동청,2568,서울특별시,동대문구,제기동,0,65,892,D-055
31743,청,서울지방고용노동청,2569,서울특별시,동대문구,제기동,0,55,1204,D-055
31744,청,서울지방고용노동청,2570,서울특별시,동대문구,제기동,0,65,1139,D-055
31745,청,서울지방고용노동청,2571,서울특별시,동대문구,제기동,0,65,1047,D-055
31746,청,서울지방고용노동청,2572,서울특별시,동대문구,제기동,0,65,657,D-055
31747,청,서울지방고용노동청,2573,서울특별시,동대문구,제기동,0,438,486,D-055
31749,청,서울지방고용노동청,2574,서울특별시,동대문구,제기동,0,148,1157,D-055
31750,청,서울지방고용노동청,2575,서울특별시,동대문구,제기동,0,250,271,D-055
31605,청,서울지방고용노동청,2455,서울특별시,동대문구,청량리동,0,207,949,D-056
31608,청,서울지방고용노동청,2456,서울특별시,동대문구,청량리동,0,205,206,D-056
31610,청,서울지방고용노동청,2457,서울특별시,동대문구,청량리동,0,206,206,D-056
31615,청,서울지방고용노동청,2461,서울특별시,동대문구,청량리동,0,7,14,D-056
31617,청,서울지방고용노동청,2462,서울특별시,동대문구,청량리동,0,2,61,D-056
31618,청,서울지방고용노동청,2463,서울특별시,동대문구,청량리동,0,59,60,D-056
31619,청,서울지방고용노동청,2464,서울특별시,동대문구,청량리동,0,61,944,D-056
31625,청,서울지방고용노동청,2469,서울특별시,동대문구,청량리동,0,205,205,D-056
31627,청,서울지방고용노동청,2470,서울특별시,동대문구,청량리동,0,203,520,D-056
31641,청,서울지방고용노동청,2483,서울특별시,동대문구,청량리동,0,496,687,D-056
31642,청,서울지방고용노동청,2484,서울특별시,동대문구,청량리동,0,213,447,D-056
31643,청,서울지방고용노동청,2485,서울특별시,동대문구,청량리동,0,209,442,D-056
31644,청,서울지방고용노동청,2486,서울특별시,동대문구,청량리동,0,229,234,D-056
31645,청,서울지방고용노동청,2487,서울특별시,동대문구,청량리동,0,44,57,D-056
31646,청,서울지방고용노동청,2488,서울특별시,동대문구,청량리동,0,30,52,D-056
31647,청,서울지방고용노동청,2489,서울특별시,동대문구,청량리동,0,235,235,D-056
31648,청,서울지방고용노동청,2490,서울특별시,동대문구,청량리동,0,235,819,D-056
31596,청,서울지방고용노동청,2447,서울특별시,동대문구,회기동,0,1,1,D-057
31603,청,서울지방고용노동청,2453,서울특별시,동대문구,회기동,0,1,54,D-057
31604,청,서울지방고용노동청,2454,서울특별시,동대문구,회기동,0,1,110,D-057
31612,청,서울지방고용노동청,2458,서울특별시,동대문구,회기동,0,101,103,D-057
31613,청,서울지방고용노동청,2459,서울특별시,동대문구,회기동,0,45,105,D-057
31614,청,서울지방고용노동청,2460,서울특별시,동대문구,회기동,0,45,351,D-057
31578,청,서울지방고용노동청,2430,서울특별시,동대문구,휘경동,0,178,198,D-057
31579,청,서울지방고용노동청,2431,서울특별시,동대문구,휘경동,0,97,178,D-057
31580,청,서울지방고용노동청,2432,서울특별시,동대문구,휘경동,0,100,163,D-057
31581,청,서울지방고용노동청,2433,서울특별시,동대문구,휘경동,0,119,373,D-057
31582,청,서울지방고용노동청,2434,서울특별시,동대문구,휘경동,0,372,372,D-057
31583,청,서울지방고용노동청,2435,서울특별시,동대문구,휘경동,0,112,146,D-057
31584,청,서울지방고용노동청,2436,서울특별시,동대문구,휘경동,0,42,261,D-057
31585,청,서울지방고용노동청,2437,서울특별시,동대문구,휘경동,0,108,243,D-057
31586,청,서울지방고용노동청,2438,서울특별시,동대문구,휘경동,0,192,267,D-057
31587,청,서울지방고용노동청,2439,서울특별시,동대문구,휘경동,0,262,369,D-057
31593,청,서울지방고용노동청,2444,서울특별시,동대문구,휘경동,0,183,191,D-057
31594,청,서울지방고용노동청,2445,서울특별시,동대문구,휘경동,0,183,322,D-057
31595,청,서울지방고용노동청,2446,서울특별시,동대문구,휘경동,0,317,343,D-057
31654,청,서울지방고용노동청,2494,서울특별시,동대문구,휘경동,0,312,317,D-058
31655,청,서울지방고용노동청,2495,서울특별시,동대문구,휘경동,0,281,312,D-058
31656,청,서울지방고용노동청,2496,서울특별시,동대문구,휘경동,0,255,308,D-058
31657,청,서울지방고용노동청,2497,서울특별시,동대문구,휘경동,0,281,295,D-058
31658,청,서울지방고용노동청,2498,서울특별시,동대문구,휘경동,0,286,294,D-058
31659,청,서울지방고용노동청,2499,서울특별시,동대문구,휘경동,0,255,286,D-058
31660,청,서울지방고용노동청,2500,서울특별시,동대문구,휘경동,0,29,283,D-058
31661,청,서울지방고용노동청,2501,서울특별시,동대문구,휘경동,0,28,368,D-058
31662,청,서울지방고용노동청,2502,서울특별시,동대문구,휘경동,0,367,367,D-058
31674,청,서울지방고용노동청,2510,서울특별시,동대문구,휘경동,0,7,361,D-058
31675,청,서울지방고용노동청,2511,서울특별시,동대문구,휘경동,0,43,366,D-058
31679,청,서울지방고용노동청,2513,서울특별시,동대문구,휘경동,0,49,365,D-058
31850,지청,서울북부지청,2714,서울특별시,성북구,길음동,0,635,1280,D-059
31851,지청,서울북부지청,2715,서울특별시,성북구,길음동,0,1280,1287,D-059
31857,지청,서울북부지청,2720,서울특별시,성북구,길음동,0,1277,1284,D-059
31858,지청,서울북부지청,2721,서울특별시,성북구,길음동,0,535,1286,D-059
31860,지청,서울북부지청,2722,서울특별시,성북구,길음동,0,876,876,D-059
31861,지청,서울북부지청,2723,서울특별시,성북구,길음동,0,635,1281,D-059
31862,지청,서울북부지청,2724,서울특별시,성북구,길음동,0,1168,1282,D-059
31863,지청,서울북부지청,2725,서울특별시,성북구,길음동,0,507,1283,D-059
31864,지청,서울북부지청,2726,서울특별시,성북구,길음동,0,1104,1278,D-059
31865,지청,서울북부지청,2727,서울특별시,성북구,길음동,0,487,1263,D-059
31866,지청,서울북부지청,2729,서울특별시,성북구,길음동,0,21,864,D-059
31867,지청,서울북부지청,2730,서울특별시,성북구,길음동,0,20,938,D-059
31868,지청,서울북부지청,2731,서울특별시,성북구,길음동,0,905,1156,D-059
31869,지청,서울북부지청,2732,서울특별시,성북구,길음동,0,518,1163,D-059
31872,지청,서울북부지청,2735,서울특별시,성북구,길음동,0,877,1276,D-059
31949,지청,서울북부지청,2801,서울특별시,성북구,돈암동,0,1,637,D-060
31950,지청,서울북부지청,2802,서울특별시,성북구,돈암동,0,2,2,D-060
31956,지청,서울북부지청,2806,서울특별시,성북구,돈암동,0,2,633,D-060
31957,지청,서울북부지청,2807,서울특별시,성북구,돈암동,0,12,643,D-060
31959,지청,서울북부지청,2808,서울특별시,성북구,돈암동,0,74,632,D-060
31972,지청,서울북부지청,2817,서울특별시,성북구,돈암동,0,30,49,D-060
31977,지청,서울북부지청,2820,서울특별시,성북구,돈암동,1,85,85,D-060
31980,지청,서울북부지청,2821,서울특별시,성북구,돈암동,0,593,593,D-060
31989,지청,서울북부지청,2825,서울특별시,성북구,돈암동,0,593,606,D-060
31990,지청,서울북부지청,2826,서울특별시,성북구,돈암동,0,524,644,D-060
31995,지청,서울북부지청,2827,서울특별시,성북구,돈암동,0,407,639,D-060
31998,지청,서울북부지청,2828,서울특별시,성북구,돈암동,0,42,636,D-060
32001,지청,서울북부지청,2829,서울특별시,성북구,돈암동,0,51,641,D-060
32004,지청,서울북부지청,2830,서울특별시,성북구,돈암동,0,578,578,D-060
32007,지청,서울북부지청,2831,서울특별시,성북구,돈암동,0,606,609,D-060
32020,지청,서울북부지청,2840,서울특별시,성북구,돈암동,0,74,632,D-060
32029,지청,서울북부지청,2844,서울특별시,성북구,돈암동,0,173,173,D-060
32032,지청,서울북부지청,2845,서울특별시,성북구,동선동1가,0,1,124,D-060
32038,지청,서울북부지청,2849,서울특별시,성북구,동선동2가,0,1,140,D-060
32009,지청,서울북부지청,2833,서울특별시,성북구,동소문동1가,0,1,140,D-060
32011,지청,서울북부지청,2834,서울특별시,성북구,동소문동1가,0,1,140,D-060
32055,지청,서울북부지청,2860,서울특별시,성북구,동소문동2가,0,1,301,D-060
32008,지청,서울북부지청,2832,서울특별시,성북구,동소문동4가,0,1,280,D-060
32035,지청,서울북부지청,2846,서울특별시,성북구,동소문동5가,0,3,120,D-060
32041,지청,서울북부지청,2851,서울특별시,성북구,보문동1가,0,1,146,D-061
32042,지청,서울북부지청,2852,서울특별시,성북구,보문동1가,0,147,226,D-061
32072,지청,서울북부지청,2871,서울특별시,성북구,보문동2가,0,1,105,D-061
32073,지청,서울북부지청,2872,서울특별시,성북구,보문동2가,0,106,229,D-061
32070,지청,서울북부지청,2870,서울특별시,성북구,보문동3가,0,1,2,D-061
32080,지청,서울북부지청,2874,서울특별시,성북구,보문동3가,0,51,230,D-061
32053,지청,서울북부지청,2859,서울특별시,성북구,보문동4가,0,86,115,D-061
32077,지청,서울북부지청,2873,서울특별시,성북구,보문동5가,0,212,262,D-061
32063,지청,서울북부지청,2865,서울특별시,성북구,삼선동1가,0,25,282,D-061
32064,지청,서울북부지청,2866,서울특별시,성북구,삼선동1가,0,1,276,D-061
32065,지청,서울북부지청,2867,서울특별시,성북구,삼선동1가,0,274,288,D-061
32084,지청,서울북부지청,2877,서울특별시,성북구,삼선동1가,0,289,308,D-061
32058,지청,서울북부지청,2861,서울특별시,성북구,삼선동2가,0,6,106,D-061
32062,지청,서울북부지청,2864,서울특별시,성북구,삼선동2가,0,38,276,D-061
32067,지청,서울북부지청,2868,서울특별시,성북구,삼선동2가,0,200,403,D-061
32082,지청,서울북부지청,2875,서울특별시,성북구,삼선동2가,0,420,425,D-061
32083,지청,서울북부지청,2876,서울특별시,성북구,삼선동2가,0,389,391,D-061
32061,지청,서울북부지청,2863,서울특별시,성북구,삼선동3가,0,1,116,D-061
32069,지청,서울북부지청,2869,서울특별시,성북구,삼선동3가,0,115,115,D-061
32036,지청,서울북부지청,2847,서울특별시,성북구,삼선동4가,0,349,375,D-061
32037,지청,서울북부지청,2848,서울특별시,성북구,삼선동5가,0,301,411,D-061
32060,지청,서울북부지청,2862,서울특별시,성북구,삼선동5가,0,1,299,D-061
31887,지청,서울북부지청,2748,서울특별시,성북구,상월곡동,0,60,86,D-062
31895,지청,서울북부지청,2752,서울특별시,성북구,상월곡동,0,28,57,D-062
31897,지청,서울북부지청,2753,서울특별시,성북구,상월곡동,0,101,101,D-062
31918,지청,서울북부지청,2773,서울특별시,성북구,상월곡동,0,7,36,D-062
31936,지청,서울북부지청,2791,서울특별시,성북구,상월곡동,0,23,53,D-062
31940,지청,서울북부지청,2793,서울특별시,성북구,상월곡동,0,97,97,D-062
31916,지청,서울북부지청,2772,서울특별시,성북구,석관동,0,349,349,D-062
31925,지청,서울북부지청,2780,서울특별시,성북구,석관동,0,10,382,D-062
31926,지청,서울북부지청,2781,서울특별시,성북구,석관동,0,110,385,D-062
31927,지청,서울북부지청,2782,서울특별시,성북구,석관동,0,42,404,D-062
31928,지청,서울북부지청,2783,서울특별시,성북구,석관동,0,124,389,D-062
31929,지청,서울북부지청,2784,서울특별시,성북구,석관동,0,65,391,D-062
31930,지청,서울북부지청,2785,서울특별시,성북구,석관동,0,57,332,D-062
31931,지청,서울북부지청,2786,서울특별시,성북구,석관동,0,405,410,D-062
31932,지청,서울북부지청,2787,서울특별시,성북구,석관동,0,248,371,D-062
31933,지청,서울북부지청,2788,서울특별시,성북구,석관동,0,261,332,D-062
31934,지청,서울북부지청,2789,서울특별시,성북구,석관동,0,261,409,D-062
31935,지청,서울북부지청,2790,서울특별시,성북구,석관동,0,338,408,D-062
31984,지청,서울북부지청,2822,서울특별시,성북구,성북동,0,15,330,D-063
31986,지청,서울북부지청,2823,서울특별시,성북구,성북동,0,2,43,D-063
31987,지청,서울북부지청,2824,서울특별시,성북구,성북동,0,1,145,D-063
32014,지청,서울북부지청,2835,서울특별시,성북구,성북동,0,145,177,D-063
32015,지청,서울북부지청,2836,서울특별시,성북구,성북동,0,1,145,D-063
32016,지청,서울북부지청,2837,서울특별시,성북구,성북동,0,25,325,D-063
32018,지청,서울북부지청,2838,서울특별시,성북구,성북동,0,25,352,D-063
32019,지청,서울북부지청,2839,서울특별시,성북구,성북동,0,13,321,D-063
32086,지청,서울북부지청,2878,서울특별시,성북구,성북동,0,226,350,D-063
32088,지청,서울북부지청,2879,서울특별시,성북구,성북동,0,103,351,D-063
32090,지청,서울북부지청,2880,서울특별시,성북구,성북동,0,122,193,D-063
32027,지청,서울북부지청,2843,서울특별시,성북구,안암동1가,0,317,361,D-064
32039,지청,서울북부지청,2850,서울특별시,성북구,안암동1가,0,1,316,D-064
32044,지청,서울북부지청,2853,서울특별시,성북구,안암동2가,0,140,160,D-064
32051,지청,서울북부지청,2858,서울특별시,성북구,안암동3가,0,57,137,D-064
32049,지청,서울북부지청,2857,서울특별시,성북구,안암동4가,0,23,48,D-064
32023,지청,서울북부지청,2841,서울특별시,성북구,안암동5가,0,1,126,D-064
32025,지청,서울북부지청,2842,서울특별시,성북구,안암동5가,0,1,163,D-064
32046,지청,서울북부지청,2854,서울특별시,성북구,안암동5가,0,136,136,D-064
32047,지청,서울북부지청,2855,서울특별시,성북구,안암동5가,0,102,146,D-064
32048,지청,서울북부지청,2856,서울특별시,성북구,안암동5가,0,34,104,D-064
31880,지청,서울북부지청,2742,서울특별시,성북구,장위동,0,231,231,D-065
31881,지청,서울북부지청,2743,서울특별시,성북구,장위동,0,231,231,D-065
31882,지청,서울북부지청,2744,서울특별시,성북구,장위동,0,233,233,D-065
31884,지청,서울북부지청,2745,서울특별시,성북구,장위동,0,233,233,D-065
31885,지청,서울북부지청,2746,서울특별시,성북구,장위동,0,68,246,D-065
31886,지청,서울북부지청,2747,서울특별시,성북구,장위동,0,68,269,D-065
31899,지청,서울북부지청,2754,서울특별시,성북구,장위동,0,214,315,D-065
31900,지청,서울북부지청,2755,서울특별시,성북구,장위동,0,219,283,D-065
31901,지청,서울북부지청,2756,서울특별시,성북구,장위동,0,225,283,D-065
31902,지청,서울북부지청,2757,서울특별시,성북구,장위동,0,296,319,D-065
31903,지청,서울북부지청,2758,서울특별시,성북구,장위동,0,176,316,D-065
31904,지청,서울북부지청,2759,서울특별시,성북구,장위동,0,164,316,D-065
31905,지청,서울북부지청,2760,서울특별시,성북구,장위동,0,158,270,D-065
31906,지청,서울북부지청,2762,서울특별시,성북구,장위동,0,197,206,D-065
31907,지청,서울북부지청,2763,서울특별시,성북구,장위동,0,77,275,D-065
31908,지청,서울북부지청,2764,서울특별시,성북구,장위동,0,82,140,D-065
31909,지청,서울북부지청,2765,서울특별시,성북구,장위동,0,74,91,D-065
31910,지청,서울북부지청,2766,서울특별시,성북구,장위동,0,75,270,D-065
31911,지청,서울북부지청,2767,서울특별시,성북구,장위동,0,75,238,D-065
31912,지청,서울북부지청,2768,서울특별시,성북구,장위동,0,74,240,D-065
31913,지청,서울북부지청,2769,서울특별시,성북구,장위동,0,68,272,D-065
31914,지청,서울북부지청,2770,서울특별시,성북구,장위동,0,66,280,D-065
31915,지청,서울북부지청,2771,서울특별시,성북구,장위동,0,64,66,D-065
31920,지청,서울북부지청,2774,서울특별시,성북구,장위동,0,115,117,D-065
31921,지청,서울북부지청,2775,서울특별시,성북구,장위동,0,43,60,D-065
31922,지청,서울북부지청,2776,서울특별시,성북구,장위동,0,45,64,D-065
31923,지청,서울북부지청,2778,서울특별시,성북구,장위동,0,16,270,D-065
31924,지청,서울북부지청,2779,서울특별시,성북구,장위동,0,3,270,D-065
31827,지청,서울북부지청,2700,서울특별시,성북구,정릉동,0,788,1052,D-066
31829,지청,서울북부지청,2701,서울특별시,성북구,정릉동,0,231,1021,D-066
31831,지청,서울북부지청,2702,서울특별시,성북구,정릉동,0,239,1031,D-066
31832,지청,서울북부지청,2703,서울특별시,성북구,정릉동,0,962,962,D-066
31834,지청,서울북부지청,2704,서울특별시,성북구,정릉동,0,763,1029,D-066
31836,지청,서울북부지청,2705,서울특별시,성북구,정릉동,0,295,995,D-066
31838,지청,서울북부지청,2706,서울특별시,성북구,정릉동,0,727,847,D-066
31839,지청,서울북부지청,2707,서울특별시,성북구,정릉동,0,590,1000,D-066
31841,지청,서울북부지청,2708,서울특별시,성북구,정릉동,0,653,995,D-066
31843,지청,서울북부지청,2709,서울특별시,성북구,정릉동,0,282,995,D-066
31845,지청,서울북부지청,2710,서울특별시,성북구,정릉동,0,373,1036,D-066
31846,지청,서울북부지청,2711,서울특별시,성북구,정릉동,0,252,1028,D-066
31847,지청,서울북부지청,2712,서울특별시,성북구,정릉동,0,239,1028,D-066
31848,지청,서울북부지청,2713,서울특별시,성북구,정릉동,0,227,1027,D-066
31852,지청,서울북부지청,2716,서울특별시,성북구,정릉동,0,192,1013,D-066
31853,지청,서울북부지청,2717,서울특별시,성북구,정릉동,0,226,410,D-066
31855,지청,서울북부지청,2718,서울특별시,성북구,정릉동,0,160,414,D-066
31856,지청,서울북부지청,2719,서울특별시,성북구,정릉동,0,170,1034,D-066
31965,지청,서울북부지청,2812,서울특별시,성북구,정릉동,0,640,1054,D-066
31967,지청,서울북부지청,2813,서울특별시,성북구,정릉동,0,426,1032,D-066
31969,지청,서울북부지청,2814,서울특별시,성북구,정릉동,0,106,971,D-066
31970,지청,서울북부지청,2815,서울특별시,성북구,정릉동,0,16,1025,D-066
31971,지청,서울북부지청,2816,서울특별시,성북구,정릉동,0,14,16,D-066
31975,지청,서울북부지청,2818,서울특별시,성북구,정릉동,0,16,1035,D-066
31976,지청,서울북부지청,2819,서울특별시,성북구,정릉동,0,1020,1020,D-066
31943,지청,서울북부지청,2795,서울특별시,성북구,종암동,0,1,3,D-067
31944,지청,서울북부지청,2796,서울특별시,성북구,종암동,0,3,30,D-067
31945,지청,서울북부지청,2797,서울특별시,성북구,종암동,0,3,132,D-067
31946,지청,서울북부지청,2798,서울특별시,성북구,종암동,0,104,135,D-067
31947,지청,서울북부지청,2799,서울특별시,성북구,종암동,0,110,134,D-067
31948,지청,서울북부지청,2800,서울특별시,성북구,종암동,0,7,14,D-067
31952,지청,서울북부지청,2803,서울특별시,성북구,종암동,0,3,86,D-067
31953,지청,서울북부지청,2804,서울특별시,성북구,종암동,0,55,133,D-067
31954,지청,서울북부지청,2805,서울특별시,성북구,종암동,0,54,126,D-067
31961,지청,서울북부지청,2809,서울특별시,성북구,종암동,0,32,54,D-067
31963,지청,서울북부지청,2810,서울특별시,성북구,종암동,0,17,131,D-067
31964,지청,서울북부지청,2811,서울특별시,성북구,종암동,0,22,128,D-067
31870,지청,서울북부지청,2733,서울특별시,성북구,하월곡동,0,88,216,D-068
31871,지청,서울북부지청,2734,서울특별시,성북구,하월곡동,0,88,230,D-068
31874,지청,서울북부지청,2736,서울특별시,성북구,하월곡동,0,84,186,D-068
31875,지청,서울북부지청,2737,서울특별시,성북구,하월곡동,0,70,100,D-068
31876,지청,서울북부지청,2738,서울특별시,성북구,하월곡동,0,70,100,D-068
31877,지청,서울북부지청,2739,서울특별시,성북구,하월곡동,0,90,218,D-068
31878,지청,서울북부지청,2740,서울특별시,성북구,하월곡동,0,67,219,D-068
31879,지청,서울북부지청,2741,서울특별시,성북구,하월곡동,0,77,225,D-068
31891,지청,서울북부지청,2749,서울특별시,성북구,하월곡동,0,228,228,D-068
31892,지청,서울북부지청,2750,서울특별시,성북구,하월곡동,0,222,222,D-068
31894,지청,서울북부지청,2751,서울특별시,성북구,하월곡동,0,16,227,D-068
31939,지청,서울북부지청,2792,서울특별시,성북구,하월곡동,0,39,39,D-068
31942,지청,서울북부지청,2794,서울특별시,성북구,하월곡동,0,224,226,D-068
